,product_id,product_name,aisle_id,department_id,prices
18598,18597,Crunchy Flax Cereal,121,14,12.5
18734,18733,Pop-Tarts Frosted Red Velvet Toaster Pastries,48,14,9.2
18774,18773,"Oats, Apples, Cranberries, and Almond Granola",57,14,12.0
18856,18855,Great Grains Crunchy Pecans Cereal,121,14,4.4
18941,18940,Donettes Crunch Mini Donuts,48,14,12.0
18984,18983,Gluten Free Pancake Batter,130,14,14.1
19037,19036,Gluten-Free Rainforest Banana Nut Granola,57,14,9.2
19133,19132,Trail Mix Chewy Granola Bars Dark Chocolate & Nut,48,14,13.5
19135,19134,Crunchy Variety Pack Granola,48,14,11.3
19148,19147,Honey Nut Granola With Almonds Cartons,57,14,2.3
19185,19184,Apples & Mangoes Fruit Bars,48,14,4.0
19197,19196,Honey Bunches of Oats Cereal with Pecan,121,14,8.6
19205,19204,Organic Heritage Flakes Cereal,121,14,1.9
19229,19228,Belvita Soft Baked Mixed Berry,48,14,10.9
19265,19264,"Fruit, Nut & Fiber Muesli",121,14,5.4
19273,19272,Veganic Sprouted Brown Rice Cacao Crisps,121,14,5.1
19286,19285,Skinner's Raisin Bran Cereal,121,14,2.9
19310,19309,Simply Granola Oats Honey Almond Cereal,57,14,9.7
19360,19359,Honey Breakfast Biscuits,48,14,14.2
19377,19376,Gluten Free Crunchy Vanilla Cereal,121,14,14.6
19455,19454,All-Bran Buds Cereal,121,14,9.6
19527,19526,Steel Cut Apple Pear Pecan Flavor Instant Oatmeal,130,14,1.1
19531,19530,Raisins & Spice Instant Oatmeal,130,14,9.8
19554,19553,Raw Breakfast Crusts,48,14,14.1
19609,19608,"Nutri Grain Fruit & Nut Chewy Breakfast Bars, Blueberry Almond",121,14,2.5
19643,19642,Granola Cinnamon Raisin,57,14,11.6
19645,19644,Disney Pixar Finding Dory Cereal,121,14,7.9
19726,19725,Hemp Plus Instant Hot Oatmeal,130,14,11.3
19768,19767,Old Fashioned Oatmeal,130,14,11.0
19814,19813,Warm & Crunchy Honey Almond Granola,130,14,7.4
19841,19840,Pop-Tarts Frosted Cookies & Creme Toaster Pastries,48,14,6.3
19889,19888,Nutri-Grain Cherry Cereal Bars,48,14,14.2
19964,19963,Instant Pro Banana Nut Oatmeal,130,14,14.1
19988,19987,Breakfast Raspberry Chia Bars,48,14,9.2
20107,20106,Peanut Butter Puffs,121,14,12.1
20192,20191,General Mills Multi-Grain,121,14,3.9
20219,20218,"Pancake & Waffle Mix, Six Grain Cinnamon",130,14,4.5
20234,20233,Peach Chia Vanilla Oatmeal Fruit Squeeze Pouch,121,14,1.4
20285,20284,Honey Nut Toasted Oats Cereal,121,14,10.5
20289,20288,Swedish Pancake Mix,130,14,2.1
20303,20302,Quick Oats,130,14,11.1
20317,20316,Flax Plus Maple Pecan Crunch Cereal,121,14,4.1
20347,20346,Wild Cherry Organic Juice Beverage,57,14,2.3
20398,20397,Organic Peanut Butter Chocolate Chip Granola,48,14,4.2
20461,20460,Organic Quick Cooking Rolled Oats,130,14,8.4
20513,20512,Original Cereal,121,14,4.4
20553,20552,"Cereal, Sprouted Oat, Honey O's",121,14,6.5
20642,20641,Pop Tarts Variety Pack,48,14,8.2
20677,20676,Protein Pancake Mix,130,14,8.5
20706,20705,Buttermilk Pancake & Waffle Mix,130,14,8.3
20716,20715,Honey Bunches Of Oats Chocolate Gluten Free Cereal,121,14,2.5
20720,20719,Honey Nut Scooters Cereal,121,14,4.0
20804,20803,Whole Grain 10 Grain Hot Cereal,130,14,7.3
20872,20871,Real Medleys Cherry Almond Pecan Multigrain Cereal,121,14,14.6
20880,20879,"Granola, Peanut Butter, Homestyle",57,14,11.7
20956,20955,Cereal,121,14,10.0
21110,21109,"Pancake & Waffle Mix, Chocolate Chip",130,14,4.4
21126,21125,Organic Coconut Chia Granola,121,14,7.9
21174,21173,Cereals Honey Nut Toasty O's,121,14,2.7
21211,21210,Cluster Blend Cashew White Peach Granola,57,14,13.7
21226,21225,Honey Bunches With Almonds Cereal,121,14,1.8
21236,21235,Simply Buttermilk Pancake & Waffle Mix,130,14,13.7
21352,21351,Nutri-Grain Soft Baked Strawberry Cereal Breakfast Bars,48,14,8.7
21360,21359,Regular Instant Irish Oatmeal,130,14,1.9
21507,21506,Organic Raisin Bran Cereal,121,14,3.9
21514,21513,Heart to Heart Honey Toasted Oat Cereal,121,14,8.8
21515,21514,Oatmeal Bread,121,14,11.9
21544,21543,Organic Quick Oats,130,14,3.6
21568,21567,Blueberry Almond Breakfast Bars,48,14,3.5
21608,21607,Gluten Free Vanilla Granola,57,14,3.5
21627,21626,Organic Cinnamon Raisin Granola,57,14,1.5
21664,21663,Coco Crunch Sprouted Granola,57,14,5.3
21717,21716,Organic Green Berry Blast Cereal,121,14,5.7
21730,21729,Mountain Blend Granola,57,14,3.8
21778,21777,Maple Quinoa Cluster With Chia Seeds,57,14,14.8
21818,21817,Soft and Chewy Banana Nut Granola,57,14,6.3
21838,21837,Pop-Tarts Frosted Blue Raspberry Toaster Pastries,48,14,4.4
21886,21885,Organic Flax Plus Cinnamon Cereal,121,14,7.3
21912,21911,Oat Medley Cereal,121,14,7.0
22013,22012,Apples & Cinnamon Steel Cut Oats With Flax,130,14,9.9
22054,22053,Fruity Pebbles Rice Cereal,121,14,4.7
22069,22068,VelVita Soft Baked Peanut Butter Biscuit,48,14,13.1
22080,22079,Kellogg's Pop-Tarts Frosted Chocolate Chip Cookie Dough Pastries,48,14,12.4
22166,22165,Chewy Reduced Sugar Granola Bars Variety Pack,48,14,12.1
22207,22206,Multi Grain Cheerios Cereal,121,14,5.7
22300,22299,Kix Honey Cereal,121,14,14.9
22338,22337,Great Grains,121,14,11.0
22355,22354,"Cereal, Supergrains, Maple Buckwheat Hemp",121,14,9.8
22364,22363,Corn Pops Family Size Cereal,121,14,8.7
22367,22366,Raisin Bran Crunch Family Size Cereal,121,14,12.3
22443,22442,"Farmhouse, Pancake & Waffle Mix",130,14,5.4
22591,22590,Backpacker Chewy Oatmeal Bites Smore,48,14,14.1
22599,22598,Kellogg's Nutri-Grain Blueberry Cereal,48,14,1.8
22642,22641,Peach Almond Vanilla Oat Cereal,130,14,2.1
22740,22739,Organic Stoneground Flakes Purple Corn Cereal,121,14,10.2
22810,22809,Honey Clusters Cereal,121,14,5.2
22949,22948,Strawberry Cheesecake Bar,48,14,11.3
22980,22979,Organic Cinnamon Flax Sprouted Oat Granola,57,14,14.8
22984,22983,"Ocean Beach Almond Butter, Coffee, TCHO Cocoa Nibs Granola Bar",57,14,9.4
22991,22990,Organic Gracious Granola,57,14,14.9
23051,23050,Natural High Fiber Oat Bran Cereal,130,14,5.9
23073,23072,Granola Banana Nut,57,14,2.1
23118,23117,Enriched Farina Hot Cereal,130,14,11.4
23135,23134,Organic Vanilla Almond Chia Vitality Granola Clusters,57,14,5.3
23138,23137,Oat & Ancient Grain Cereal,121,14,12.6
23263,23262,Unfrosted Strawberry Pop Tarts,48,14,13.1
23271,23270,Organic Corn Flakes Cereal Fruit Juice Sweetened,121,14,7.6
23457,23456,Almond Crunch,121,14,2.4
23460,23459,Ancient Grain Mango Almond Muesli,121,14,8.6
23534,23533,All-Natural 100% Whole Grain 5 Grain Cereal,130,14,14.9
23638,23637,Maple & Brown Sugar High Fiber Instant Oatmeal,130,14,10.8
23707,23706,Cranberry Almond Granola Clusters,57,14,14.3
23779,23778,Pop-Tarts Frosted Chocolate Chip,48,14,11.1
23801,23800,Whole Grain Cereal,121,14,6.2
23807,23806,Coconut Flakes Cereal,121,14,1.1
23871,23870,Cacao Granola,57,14,5.0
23894,23893,Original Perky's Crunchy Rice Cereal,121,14,6.8
23953,23952,EnviroKidz Chocolate Choco Chimps,121,14,5.4
23984,23983,Sprinkled Donut Crunch Cereal,121,14,12.1
24023,24022,Frosted Krispies Sweetened Toasted Rice Cereal,121,14,9.2
24051,24050,Day Break Cranberry Almond Bars,48,14,4.8
24140,24139,Gluten Free Strawberry Toaster Pastry,48,14,1.8
24152,24151,Bearly Processed Sea Salt Caramel Apple Granola,121,14,8.7
24218,24217,Golden Oat Breakfast Biscuits,48,14,10.4
24254,24253,Go Lean Cereal,121,14,2.8
24257,24256,Nut & Honey Snack Granola,57,14,13.5
24276,24275,Golean Vanilla Graham Clusters Cereal,121,14,5.9
24290,24289,Instant Oatmeal Peaches & Cream,130,14,9.1
24321,24320,Vanilla Almond,121,14,1.3
24358,24357,Blue Beary Flax Granola,57,14,1.8
24421,24420,Gluten Free Steel Cut Oats Hot Cereal,130,14,9.0
24574,24573,Brown Sugar Cinnamon Pastry Crisps,48,14,8.6
24625,24624,Special K Fruit & Nut Protein Mix,121,14,14.7
24639,24638,Premium Steel Cut Oats,130,14,11.5
24649,24648,Irish Oatmeal,130,14,6.2
24671,24670,Organic Love Crunch Granola Apple Crumble,57,14,8.1
24726,24725,Organic Chocolate O's Cereal,121,14,10.0
24775,24774,Hot Cereal,130,14,13.6
24791,24790,Real Medleys Dark Chocolate Cranberry Almond Granola Cereal,121,14,2.1
24792,24791,Soft'ees Family Pack Assorted with Frosted Donuts,48,14,5.3
24799,24798,Fiber One Nutty Clusters & Almonds Cereal,121,14,5.7
24833,24832,Kellogg's Special K Chocolate Almond Cereal,121,14,1.5
24847,24846,Sweet & Fruity Cranberry Granola,57,14,9.0
24867,24866,Apple Blueberry Granola,57,14,8.9
24928,24927,Baked Oat Bites Cereal,121,14,13.4
24950,24949,Perky's Crunchy Flax Cereal with Chia,121,14,2.0
24962,24961,Old Fashioned Smooth & Creamy Grits,130,14,9.5
25044,25043,Instant Oatmeal Variety Pack,130,14,13.5
25154,25153,Cranberry Nut Goodness Granola,57,14,11.8
25233,25232,Lucky Charms Cereal,121,14,7.7
25299,25298,Instant Maple Brown Sugar Hot Cereal,130,14,13.2
25386,25385,Kiss My Oats Granola,130,14,10.7
25397,25396,Dark Mocha Almond Chewy Granola Bars,48,14,5.2
25416,25415,Honey Crisp,121,14,9.9
25423,25422,Peanut Butter Crunch Cereal,121,14,12.6
25553,25552,Organic Steel Cut Oats,130,14,13.7
25631,25630,Healthy Grains Fiber Cinnamon Oat Clusters,57,14,11.5
25642,25641,Organic Chocolate Hazelnut Fig Granola,57,14,2.0
25666,25665,Quick Cooking Rolled Oats,130,14,6.9
25692,25691,Original Life Cereal,121,14,14.4
25768,25767,Organic Multi Grain Squares Cereal,121,14,10.7
25785,25784,All-Natural Scottish-Style Porridge Oats High Fiber Cereal,130,14,8.1
25840,25839,Froot Loops Cereal,121,14,13.7
25852,25851,Almond Cereal,48,14,12.3
25894,25893,Original Pancake & Waffle Mix,130,14,1.6
25907,25906,Paleo Granola Cinnamon Crunch,57,14,4.8
25937,25936,EnviroKidz Gluten Free & Wheat Free Gorilla Munch Corn Puff Cereal,121,14,3.4
25968,25967,Original Multigrain Cereal,121,14,3.3
25981,25980,Organic Gluten Free Pancake & Baking Mix,130,14,14.6
26095,26094,Krave Cereal Chocolate,121,14,5.2
26096,26095,Organic Gluten Free Corn Flakes,121,14,1.9
26099,26098,Organic Gluten Free Hi-Protein Pancake & Baking Mix,130,14,3.9
26130,26129,Steel Cut Cranberry Vanilla Almond Flavor Instant Oatmeal,130,14,4.1
26178,26177,Organic Honey Nut O's Cereal,121,14,5.0
26187,26186,Gluten Free Original Instant Oatmeal,130,14,13.8
26216,26215,Quick Oats Hot Cereal,130,14,4.4
26233,26232,Original Big Biscuit Cereal,121,14,3.1
26249,26248,Classic Pancakes,130,14,8.3
26289,26288,Coconut Cranberry Almond Cereal,121,14,4.5
26320,26319,"Cereal, Puffed Rice",121,14,2.9
26423,26422,Maple Pecan Granola,57,14,4.5
26432,26431,Organic Frosted Maple Brown Sugar Toaster Pastries,48,14,12.0
26537,26536,with Sweet Cinnamon Bunches Cereal,121,14,2.5
26548,26547,Froot Loops Cereal Single Serve,121,14,2.8
26620,26619,"Granola, Immortal, Chocolate Almond",57,14,1.5
26640,26639,Organic Black Chia Seeds,57,14,6.1
26782,26781,Frosted Cinnamon Roll Toaster Pastries,48,14,10.4
26807,26806,Oat Revolution Classic Steel Cut Oats with Flax,130,14,10.3
26833,26831,Frosted Chocolate Fudge Pop-Tarts,48,14,9.0
26834,26832,The Lola Granola Bar,57,14,5.5
26838,26836,Kelloggs Special K Protein Cinnamon Brown Sugar Crunch,121,14,10.4
26865,26863,Original Frosted Mini Wheats Little Bites,121,14,6.7
26876,26874,All Natural Crunchy O's Cereal,121,14,7.0
27001,26999,Kellogg's Poptarts Frosted Cookies & Creme Toaster Pastries,48,14,6.0
27009,27007,Fruit & Cream Variety Pack Instant Oatmeal,57,14,5.9
27029,27027,Original Spoon Size Shredded Wheat Cereal,121,14,1.9
27039,27037,Kellogg's Pop-Tarts Frosted S'mores Pastries,48,14,2.7
27050,27048,Radient Raspberry Superfood Cereal,121,14,6.0
27073,27071,Fruity Dyno Bites Cereal,121,14,2.5
27104,27102,BelVita Blueberry Breakfast Biscuit Packs,48,14,6.2
27115,27113,Wild Berry Low Fat Clusters & Flakes,121,14,4.0
27248,27246,Big Chewy Chocolate Chip Granola,48,14,4.5
27268,27266,Organic 7 Grain Pancake & Waffle Mix,130,14,1.2
27275,27273,Mueslix Cereal,121,14,8.3
27286,27284,Organic Fruit and Nut Granola Cereal,57,14,3.4
27330,27328,Organic Quinoa Cacao Sprouted Oat Granola,57,14,11.1
27407,27405,Mexican Mix Granola,57,14,5.0
27442,27440,Honey Smacks Sweetened Puffed Wheat Cereal,121,14,6.7
27611,27609,Natural Sweetened Wheat-Fuls Cereal,121,14,5.8
27665,27663,GOLEAN Crunch! Cereal,121,14,4.5
27673,27671,"Granola, Original, Almond Pecan",57,14,5.7
27683,27681,Lower Sugar Instant Oatmeal  Variety,130,14,3.5
27705,27703,Organic Quick Oven Toasted Oats,130,14,14.8
27722,27720,Krave S'mores Cereal,121,14,10.1
27730,27728,Instant Rolled Oats Whole Grain,130,14,12.8
27763,27761,Oats & Chocolate Chewy Bars,48,14,12.2
27804,27802,Fruit Flax & Nuts Oatmeal,130,14,2.8
27868,27866,Gluten Free Pumpkin Fig Ancient Grain Granola + Puffs Cereal,121,14,14.9
27888,27886,Pop-Tarts Frosted Blueberry Toaster Pastries,48,14,12.8
27989,27987,Oatmeal Raisin Nut Baked Granola Cereal Bars,48,14,2.2
28017,28015,Frontier Buttermilk and Honey Flapjack and Waffle Mix,130,14,1.1
28030,28028,Farmhouse Pancake & Waffle Mix,130,14,4.4
28091,28089,Rolled Hot Cereal 5 Grain,130,14,11.1
28112,28110,General Mills Basic 4 Cereal,121,14,4.0
28134,28132,Heart to Heart Organic Oat Flakes & Blueberry Clusters Cereal,121,14,14.3
28142,28140,Gluten Free Pantry Fluffy Pancake Mix,130,14,4.5
28219,28217,Crispy Cocoa Rice,121,14,8.6
28381,28379,Protein Chewy Bars Salted Caramel Nut,48,14,4.4
28399,28397,Blueberry Cobbler,48,14,3.8
28402,28400,Oat Fit Cinnamon Roll Instant Oatmeal,130,14,13.9
28456,28454,Sweetened Corn & Oat Cereal,121,14,13.9
28461,28459,Golden Grahams Cereal,121,14,13.0
28541,28539,Complete Pancake & Waffle Mix,130,14,4.9
28552,28550,Apple Cinnamon With Flax Instant Oatmeal,130,14,12.7
28568,28566,Oatmeal Traditional,130,14,1.7
28601,28599,Flavor Variety Instant Oatmeal,130,14,1.6
28626,28624,Gluten Free Pantry Pancake Instant Baking Mix,130,14,6.8
28629,28627,Veganic Sprouted Red Fife Raisin Bran,121,14,8.0
28785,28783,Real Medleys Cherry Pistachio Multigrain Fruit & Nut Bars,48,14,7.0
28820,28818,Hot Oatmeal Multigrain Raisin,130,14,10.3
28831,28829,Kellogg's Pop-Tarts Frosted Strawberry Pastries,48,14,7.0
28863,28861,Gluten Free Maple Brown Sugar Oatmeal,130,14,6.5
28891,28889,Strawberry Vanilla Splendor Granola,57,14,5.4
28913,28911,Buttermilk Complete Pancake & Waffle Mix,130,14,12.4
28931,28929,Original Low Fat Granola Cereal,57,14,7.1
28933,28931,Honey Bunches of Oats Honey Roasted Cereal,121,14,7.2
28969,28967,Cinnamon PaleoKrunch Granola,121,14,5.2
29017,29015,Honey Bunches of Oats Roasted Oats,121,14,10.2
29083,29081,Special K Cookies & Crème Pastry Crisps,48,14,14.2
29094,29092,Organic Hearty Morning Fiber Cereal,121,14,10.8
29282,29280,Breakfast On The Go! Berry Nut Blend Nut & Granola Mix,57,14,9.4
29283,29281,Natural Atrisan Granola Original,57,14,5.5
29324,29322,Berries & Cherries Muesli,121,14,8.5
29365,29363,Cinnamon Cereal,121,14,10.5
29431,29429,Crunch Berries Cereal,121,14,2.8
29487,29485,Complete Original Pancake Mix,130,14,6.6
29530,29528,Honey & Almonds Instant Oatmeal,130,14,14.6
29648,29646,Sweet & Salty Nut Peanut Granola Bars,48,14,6.0
29662,29660,"Frosted Toaster Pastries, Cherry Pomegran",48,14,6.5
29688,29686,EnviroKidz Glute Free & Wheat Free Chocolate Crispy Rice Bars,48,14,1.5
29689,29687,Cereals Simply Delicious Muesli A Classic Muesli,121,14,1.4
29744,29742,Organic Toaster Pastries Frosted Lotta Chocolotta - 6 CT,48,14,10.9
29754,29752,Gluten Free Foods Granola,57,14,14.1
29837,29835,Post Selects Banana Nut Crunch,121,14,6.3
29910,29908,Power Cakes Flapjack and Waffle Mix,130,14,4.5
29944,29942,Gluten Free Oatmeal Apple Pieces and Cinnamon with Flax & Chia,130,14,7.3
29957,29955,Certified Organic Pure Maple Sugar,130,14,5.2
30068,30066,Classic Granola,57,14,2.2
30106,30104,Bumpers Peanut Butter Cereal,121,14,6.8
30159,30157,Bisquick Heart Smart Pancake & Baking Mix,130,14,13.6
30174,30172,Buttermilk Biscuit Mix,130,14,11.2
30185,30183,Quaker Life Cinnamon Cereal,121,14,3.3
30201,30199,Organic Flip for Flapjacks Pancake Mix,130,14,3.6
30220,30218,Peanut Butter Granola Bar,48,14,2.4
30266,30264,Apple Pie Instant Oatmeal,130,14,4.6
30278,30276,Power O's Toasted Cereal Original,121,14,11.1
30303,30301,Coco Roos Cereal,121,14,9.6
30325,30323,Apple Cinnamon Hot Oatmeal,130,14,7.8
30342,30340,Oatmeal Squares Brown Sugar,121,14,4.0
30437,30435,Apple Dapples Cereal,121,14,6.8
30593,30591,Cinnamon Brown Sugar Breakfast Biscuits,48,14,2.3
30595,30593,Frosted Cherry Pop-Tarts Toaster Pastries,48,14,13.2
30616,30614,Organic Qia Superfood Breakfast Cereal,121,14,1.8
30663,30661,Lower Sugar Maple & Brown Sugar Instant Oatmeal,130,14,3.4
30685,30683,Puffins Peanut Butter & Chocolate Cereal,121,14,11.2
30703,30701,Sweet & Salty Nut Chocolate Pretzel Nut Granola Bars,48,14,4.1
30729,30727,Vanilla Almond Fit Granola,57,14,9.8
30821,30819,Muesli Cereal,121,14,6.2
30838,30836,Organic Belgian Pancake And Waffle Mix,130,14,13.2
30881,30879,Marshmallow Mateys Cereal,121,14,12.8
30886,30884,Island Vanilla Cereal,121,14,7.4
30969,30967,Organic Frosted Flakes Cereal,121,14,3.3
31017,31015,Old Country Style Muesli Cereal,130,14,8.1
31043,31041,Envirokidz Chocolate Koala Crisp,121,14,6.4
31098,31096,Gluten Free Nutty Cranberry Maple Granola,57,14,13.1
31141,31139,Chocolate Granola Cereal,57,14,1.6
31154,31152,Honey Sunshine Cereal,121,14,12.2
31174,31172,Old Fashioned Oat Bran Hot Cereal,130,14,4.3
31200,31198,Mixed Berry Almond Gluten Free Chex Granola Mix,121,14,3.4
31214,31212,Organic Cranberry Almond Granola Clusters,57,14,1.2
31228,31226,Organic Original Instant Oatmeal,130,14,3.6
31273,31271,Gluten Free Strawberry Brown Sugar with Flax Instant Oatmeal,130,14,3.5
31279,31277,Rice Puffs Cereal,121,14,5.9
31312,31310,Chocolate Coated Coconut Protein Bar,48,14,4.0
31385,31383,"Cereal, Superfood, Hemp & Greens",121,14,11.5
31391,31389,Pistachio Granola,57,14,1.8
31405,31403,Raisin Bran with Cranberries Cereal,121,14,10.8
31416,31414,Cinnamon Crunch,121,14,10.0
31435,31433,Organic Cinnamon Crunch Cereal,121,14,7.6
31474,31472,Chocolate Banana Granola Mix,57,14,2.9
31521,31519,Gluten Free Strawberry Breakfast Bars,48,14,8.9
31558,31556,Banana Nut Cereal,121,14,12.6
31604,31602,Steel Cut Oatmeal Blueberries and Cranberries,130,14,6.0
31636,31634,Brown Sugar Maple Oatmeal with Ancient Grains,130,14,8.6
31642,31640,Original Puffins Cereal,121,14,10.7
31665,31663,Vanilla Blueberry Clusters With Flax Seeds Granola,57,14,4.9
31672,31670,Buttermilk Complete Pancake Mix,130,14,8.3
31755,31753,Blueberry Pancake & Waffle Mix,130,14,11.8
31761,31759,Cherrios Honey Nut,121,14,2.7
31762,31760,Crunchy Nut Golden Honey Nut Flakes Cereal,121,14,4.1
31887,31885,Organic Chewy Blueberry Almond Granola & Seed Bars,48,14,13.5
31912,31910,"Steel Cut Oats with Currants, Flax and Chia",130,14,13.4
31934,31932,"Protein & Fiber Madagascar Vanilla, Almonds & Pecans Hot Oatmeal",130,14,1.0
31990,31988,Oatmeal Square Banana Dark Chocolate,48,14,1.8
32073,32071,Cereal Comet Crispies,121,14,4.8
32142,32140,Organic Maple Cinnamon Waffles,57,14,8.9
32169,32167,Oats 'N Dark Chocolate Protein Granola,57,14,11.6
32281,32279,"Rolled Oats, Old Fashioned",130,14,3.2
32286,32284,Vanilla Almond Pecan Oatmeal Bowl,130,14,10.1
32328,32326,Variety Pack Cereal,121,14,4.0
32375,32373,Apple Cinnamon Pecan Oatmeal Cup,130,14,11.7
32425,32423,Chocolate Delight Granola,57,14,4.0
32438,32436,Original Granola,57,14,3.9
32537,32535,Maple Brown Sugar Squarefuls Cereal,121,14,9.9
32546,32544,Corn Chex Gluten Free,121,14,11.8
32581,32579,Organic Promise Autumn Wheat Cereal,121,14,5.8
32622,32620,Powdered Sugar Mini Donuts,48,14,1.4
32629,32627,Cereals Super Cranberry Cherry & Almond Muesli Fruity & Tangy With Almonds,121,14,10.3
32650,32648,Gluten Free Honey Almond Granola,57,14,2.4
32685,32683,Oats Select Starts Gluten Free Quick 1-Minute,130,14,3.1
32707,32705,Gluten Free Oatmeal Brown Sugar and Maple with Flax & Chia,130,14,2.1
32728,32726,Cranberry Gourmet Granola,57,14,14.7
32764,32762,Nutri-Grain Soft Baked Mixed Berry Cereal Breakfast Bars,48,14,11.7
32783,32781,Gluten Free Sunrise Crunchy Maple Cereal,121,14,12.6
32863,32861,Organic Instant Oatmeal Light Maple Brown Sugar,130,14,1.6
32892,32890,Greek Yogurt Mixed Berry Protein Chewy Bars,48,14,14.9
32894,32892,"Muesli, Ancient Grain, Cranberry Cashew",121,14,6.5
32944,32942,Frontier Whole Wheat Oat & Honey Flapjack and Waffle Mix,130,14,5.6
32947,32945,Renola Cocoa Coconut Fruit Nut and Seed Mix,57,14,3.7
32960,32958,Frosted Flakes Cereal Single Serve,121,14,1.7
33060,33058,Organic Strawberry Cobbler Cereal Bars,48,14,2.8
33070,33068,Qi'a Chia Cranberry Vanilla Buckwheat And Hemp Cereal,121,14,6.2
33080,33078,Frosted Mini-Wheats Touch of Fruit Raspberry Cereal,121,14,5.3
33232,33230,Gluten Free Extreme Fruit & Nut Granola,57,14,8.4
33333,33331,Cinnamon Toast Crunch Crispy Sweetened Whole Wheat & Rice Cereal,121,14,3.8
33390,33388,Gluten Free Baking and Pancake Mix,130,14,4.6
33451,33449,Simply Delicious Gluten Free Cereal Cocoa Sensation,121,14,2.6
33462,33460,Real Medleys Super Grains Banana Walnut Oatmeal Cup,130,14,3.0
33554,33552,Real Medleys Peach Almond Oatmeal,130,14,9.2
33565,33563,Oatmeal to Go Brown Sugar Cinnamon,48,14,13.4
33592,33590,No Sugar Added Muesli Cereal,121,14,2.8
33647,33645,Tasteeos Cereal,121,14,2.3
33688,33686,Qi'a Gluten Free Oatmeal Creamy Coconut,130,14,6.8
33747,33745,Oats and Honey Protein Crunchy Granola,57,14,2.5
33816,33814,Homestyle Oatmeal,130,14,8.1
33853,33851,Organic Steel Cut Oats Hot Cereal,130,14,10.5
